	Unnamed: 0	form	lemma	xpos	syll	stress	phon	syll_count	comment	stress_syl	root
10771	140476	gânditor	=	Afpms-n	gân.di.tor	gândit'or	g 1 n d i t o r	3		2	g 1 n d i t o r
10772	140477	gânditor	=	Ncms-n	gân.di.tor	gândit'or	g 1 n d i t o r	3		2	g 1 n d i t o r
10773	140506	gângav	=	Afpms-n	gân.gav	g'ângav	g 1 n g a v	2		0	g 1 n g a v
10774	140525	gânguri	=	Vmnp	gân.gu.ri	gângur'i	g 1 n g u r i	3		2	g 1 n g u r
10775	140547	gânj	=	Ncms-n	gânj	gânj	g 1 n Z	1		0	g 1 n Z
10776	140555	gârbov	=	Afpms-n	gâr.bov	g'ârbov	g 1 r b o v	2		0	g 1 r b o v
10777	140574	gârbovi	=	Vmnp	gâr.bo.vi	gârbov'i	g 1 r b o v i	3		2	g 1 r b o v
10778	140609	gâscariță	=	Ncfsrn	gâs.ca.ri.ță	gâsc'ariță	g 1 s k a r i ts @	4		1	g 1 s k a r i ts
10779	140610	gâscă	=	Ncfsrn	gâs.că	g'âscă	g 1 s k @	2		0	g 1 s k
10780	140611	gât	=	Ncms-n	gât	gât	g 1 t	1		0	g 1 t
10781	140618	gâtlej	=	Ncms-n	gâ.tlej	gâtl'ej	g 1 t l e Z	2		1	g 1 t l e Z
10782	140638	gâză	=	Ncfsrn	gâ.ză	g'âză	g 1 z @	2		0	g 1 z
10783	140649	hăț	=	Ncms-n	hăț	hăț	h @ ts	1		0	h @ ts
10784	140650	hățiș	=	Ncms-n	hă.țiș	hăț'iș	h @ ts i S	2		1	h @ ts i S
10785	140664	hăci	=	Ncms-n	hăci	hăci	h @ tS	1		0	h @ tS
10786	140704	hăinuță	=	Ncfsrn	hăi.nu.ță	hăin'uță	h @ j n u ts @	3		1	h @ j n u ts
10787	140707	hăitui	=	Vmnp	hăi.tu.i	hăitu'i	h @ j t u i	3		2	h @ j t u
10788	140748	hălpăi	=	Vmnp	hăl.pă.i	hălpă'i	h @ l p @ i	3		2	h @ l p @
10789	140785	hălăciugă	=	Ncfsrn	hă.lă.ciu.gă	hălăci'ugă	h @ l @ tS u g @	4		2	h @ l @ tS u g
10790	140786	hămesit	=	Afpms-n	hă.me.sit	hămes'it	h @ m e s i t	3		2	h @ m e s i t
10791	140802	hăndrălău	=	Ncms-n	hăn.dră.lău	hăndrăl'ău	h @ n d r @ l @ w	3		2	h @ n d r @ l @
10792	140818	hărăzi	=	Vmnp	hă.ră.zi	hărăz'i	h @ r @ z i	3		2	h @ r @ z
10793	140848	hărțăgos	=	Afpms-n	hăr.ță.gos	hărțăg'os	h @ r ts @ g o s	3		2	h @ r ts @ g o s
10794	140861	hărțui	=	Vmnp	hăr.țu.i	hărțu'i	h @ r ts u i	3		2	h @ r ts u
10795	140865	hărțuială	=	Ncfsrn	hăr.țu.ia.lă	hărțui'ală	h @ r ts u j a l @	4		2	h @ r ts u j a l
10796	140883	hărțuire	=	Ncfsrn	hăr.țu.i.re	hărțu'ire	h @ r ts u i r e	4		2	h @ r ts u i r
10797	140900	hărțuit	=	Afpms-n	hăr.țu.it	hărțu'it	h @ r ts u i t	3		2	h @ r ts u i t
10798	140922	hărnicie	=	Ncfsrn	hăr.ni.ci.e	hărnic'ie	h @ r n i tS i e	4		2	h @ r n i tS i
10799	140930	hătcăi	=	Vmnp	hăt.că.i	hătcă'i	h @ t k @ i	3		2	h @ t k @
10800	140976	hăuli	=	Vmnp	hă.u.li	hăul'i	h @ u l i	3		2	h @ u l
10802	141003	hașcă	=	Ncfsrn	haș.că	h'așcă	h a S k @	2		0	h a S k
10803	141004	hașiș	=	Ncms-n	ha.șiș	haș'iș	h a S i S	2		1	h a S i S
10804	141008	hațegan	=	Afpms-n	ha.țe.gan	hațeg'an	h a ts e g a n	3		2	h a ts e g a n
10805	141009	hațegan	=	Ncms-n	ha.țe.gan	hațeg'an	h a ts e g a n	3		2	h a ts e g a n
10806	141016	habar	=	Ncms-n	ha.bar	hab'ar	h a b a r	2		1	h a b a r
10807	141022	habitaclu	=	Ncms-n	ha.bi.ta.clu	habit'aclu	h a b i t a k l u	4		2	h a b i t a k l
10808	141028	habitat	=	Ncms-n	ha.bi.tat	habit'at	h a b i t a t	3		2	h a b i t a t
10809	141035	habotnic	=	Afpms-n	ha.bot.nic	hab'otnic	h a b o t n i k	3		1	h a b o t n i k
10810	141036	habotnic	=	Ncms-n	ha.bot.nic	hab'otnic	h a b o t n i k	3		1	h a b o t n i k
10811	141052	habotnicie	=	Ncfsrn	ha.bot.ni.ci.e	habotnic'ie	h a b o t n i tS i e	5		3	h a b o t n i tS i
10812	141068	habotnică	=	Ncfsrn	ha.bot.ni.că	hab'otnică	h a b o t n i k @	4		1	h a b o t n i k
10813	141070	habsburgic	=	Afpms-n	habs.bur.gic	habsb'urgic	h a b s b u r gZ i k	3		1	h a b s b u r gZ i k
10814	141071	habsburgic	=	Ncms-n	habs.bur.gic	habsb'urgic	h a b s b u r gZ i k	3		1	h a b s b u r gZ i k
10815	141089	hac	=	Ncms-n	hac	hac	h a k	1		0	h a k
10816	141090	hacienda	=	Ncfsrn	ha.ci.en.da	haci'enda	h a i e n d a	4		2	h a i e n d
10817	141091	hacienda	=	Ncfsry	ha.ci.en.da	haci'enda	h a i e n d a	4		2	h a i e n d
10818	141103	hadarag	=	Ncms-n	ha.da.rag	hadar'ag	h a d a r a g	3		2	h a d a r a g
10819	141109	hadron	=	Ncms-n	ha.dron	hadr'on	h a d r o n	2		1	h a d r o n
10820	141115	hadâmb	=	Ncms-n	ha.dâmb	had'âmb	h a d 1 m b	2		1	h a d 1 m b
10821	141122	hafniu	=	Ncmsrn	haf.niu	h'afniu	h a f n j u	2		0	h a f n j
10822	141126	hagialâc	=	Ncms-n	ha.gia.lâc	hagial'âc	h a gZ a l 1 k	3		2	h a gZ a l 1 k
10823	141135	haidoș	=	Ncms-n	hai.doș	h'aidoș	h a j d o S	2		0	h a j d o S
10824	141141	haiduc	=	Ncms-n	hai.duc	haid'uc	h a j d u k	2		1	h a j d u k
10825	141154	haiduci	=	Vmnp	hai.du.ci	haiduc'i	h a j d u tS i	3		2	h a j d u tS
10826	141157	haiducie	=	Ncfsrn	hai.du.ci.e	haiduc'ie	h a j d u tS i e	4		2	h a j d u tS i
10827	141189	haiku	=	Ncms-n	hai.ku	haik'u	h a j k u	2		1	h a j k
10828	141196	hailaif	=	Ncm--n	hai.laif	h'ailaif	h a j l a j f	2		0	h a j l a j f
10829	141197	hailaif	=	Ncmsvn	hai.laif	h'ailaif	h a j l a j f	2		0	h a j l a j f
10830	141200	haimanalâc	=	Ncms-n	hai.ma.na.lâc	haimanal'âc	h a j m a n a l 1 k	4		3	h a j m a n a l 1 k
10831	141206	hain	=	Afpms-n	ha.in	ha'in	h a i n	2		1	h a i n
10832	141225	haină	=	Ncfsrn	hai.nă	h'aină	h a j n @	2		0	h a j n
10833	141234	haios	=	Afpms-n	ha.ios	hai'os	h a j o s	2		1	h a j o s
10834	141248	haitian	=	Afpms-n	ha.i.ti.an	haiti'an	h a i t i a n	4		3	h a i t i a n
10835	141249	haitian	=	Ncms-n	ha.i.ti.an	haiti'an	h a i t i a n	4		3	h a i t i a n
10836	141253	haitiană	=	Ncfsrn	ha.i.ti.a.nă	haiti'ană	h a i t i a n @	5		3	h a i t i a n
10837	141264	haită	=	Ncfsrn	hai.tă	h'aită	h a j t @	2		0	h a j t
10838	141265	hală	=	Ncfsrn	ha.lă	h'ală	h a l @	2		0	h a l
10839	141266	hal	=	Ncms-n	hal	hal	h a l	1		0	h a l
10840	141268	halat	=	Ncms-n	ha.lat	hal'at	h a l a t	2		1	h a l a t
10841	141283	halbă	=	Ncfsrn	hal.bă	h'albă	h a l b @	2		0	h a l b
10842	141285	halcă	=	Ncfsrn	hal.că	h'alcă	h a l k @	2		0	h a l k
10843	141291	half	=	Ncms-n	half	half	h a l f	1		0	h a l f
10844	141304	halogenură	=	Ncfsrn	ha.lo.ge.nu.ră	halogen'ură	h a l o gZ e n u r @	5		3	h a l o gZ e n u r
10845	141305	haloplancton	=	Ncms-n	ha.lo.planc.ton	haloplanct'on	h a l o p l a n k t o n	4		3	h a l o p l a n k t o n
10846	141312	halterofil	=	Ncms-n	hal.te.ro.fil	halterof'il	h a l t e r o f i l	4		3	h a l t e r o f i l
10847	141315	halterofilie	=	Ncfsrn	hal.te.ro.fi.li.e	halterofil'ie	h a l t e r o f i l i e	6		4	h a l t e r o f i l i
10848	141326	halucinant	=	Afpms-n	ha.lu.ci.nant	halucin'ant	h a l u tS i n a n t	4		3	h a l u tS i n a n t
10849	141340	halucinație	=	Ncfsrn	ha.lu.ci.na.ți.e	halucin'ație	h a l u tS i n a ts i e	6		3	h a l u tS i n a ts i
10850	141351	ham	=	Ncms-n	ham	ham	h a m	1		0	h a m
10851	141352	hamburger	=	Ncms-n	ham.bur.ger	h'amburger	h a m b u r e r	3		0	h a m b u r e r
10852	141358	hamei	=	Ncms-n	ha.mei	ham'ei	h a m e j	2		1	h a m e
10853	141361	hamiș	=	Afpms-n	ha.miș	h'amiș	h a m i S	2		0	h a m i S
10854	141379	han	=	Ncms-n	han	han	h a n	1		0	h a n
10855	141380	handbal	=	Ncms-n	hand.bal	h'andbal	h a n d b a l	2		0	h a n d b a l
10856	141381	handbalist	=	Afpms-n	hand.ba.list	handbal'ist	h a n d b a l i s t	3		2	h a n d b a l i s t
10857	141388	handbalistic	=	Afpms-n	hand.ba.lis.tic	handbal'istic	h a n d b a l i s t i k	4		2	h a n d b a l i s t i k
10858	141410	handicap	=	Ncms-n	han.di.cap	handic'ap	h a n d i k a p	3		2	h a n d i k a p
10859	141412	handicapa	=	Vmnp	han.di.ca.pa	handicap'a	h a n d i k a p a	4		3	h a n d i k a p
10860	141450	hang	=	Ncms-n	hang	hang	h a n g	1		0	h a n g
10861	141451	hangar	=	Ncms-n	han.gar	hang'ar	h a n g a r	2		1	h a n g a r
10862	141465	hanorac	=	Ncms-n	ha.no.rac	hanor'ac	h a n o r a k	3		2	h a n o r a k
10863	141485	hanâmă	=	Ncfsrn	ha.nâ.mă	han'âmă	h a n 1 m @	3		1	h a n 1 m
10864	141486	haos	=	Ncms-n	ha.os	h'aos	h a o s	2		0	h a o s
10865	141492	haotic	=	Afpms-n	ha.o.tic	ha'otic	h a o t i k	3		1	h a o t i k
10866	141513	hapcă	=	Ncfsrn	hap.că	h'apcă	h a p k @	2		0	h a p k
10867	141514	haple	=	Ncms-n	ha.ple	h'aple	h a p l e	2		0	h a p l
10868	141515	haplea	=	Ncms-n	ha.plea	h'aplea	h a p l e_X a	2		0	h a p l e_X
10869	141516	haplea	=	Ncmsry	ha.plea	h'aplea	h a p l e_X a	2		0	h a p l e_X
10870	141520	hapsân	=	Afpms-n	hap.sân	haps'ân	h a p s 1 n	2		1	h a p s 1 n
10871	141533	har	=	Ncms-n	har	har	h a r	1		0	h a r
10872	141540	harșchină	=	Ncfsrn	harș.chi.nă	h'arșchină	h a r S k_j i n @	3		0	h a r S k_j i n
10873	141541	harț	=	Ncms-n	harț	harț	h a r ts	1		0	h a r ts
10874	141553	harță	=	Ncfsrn	har.ță	h'arță	h a r ts @	2		0	h a r ts
10875	141560	harababură	=	Ncfsrn	ha.ra.ba.bu.ră	harabab'ură	h a r a b a b u r @	5		3	h a r a b a b u r
10876	141561	haraiman	=	Ncms-n	ha.rai.man	haraim'an	h a r a j m a n	3		2	h a r a j m a n
10877	141565	harapnic	=	Ncms-n	ha.rap.nic	har'apnic	h a r a p n i k	3		1	h a r a p n i k
10878	141573	hard	=	Ncm--n	hard	hard	h a r d	1		0	h a r d
10879	141574	hard	=	Ncmsvn	hard	hard	h a r d	1		0	h a r d
10880	141575	hardpan	=	Ncms-n	hard.pan	h'ardpan	h a r d p a n	2		0	h a r d p a n
10881	141587	haret	=	Ncms-n	ha.ret	har'et	h a r e t	2		1	h a r e t
10882	141589	harghitean	=	Afpms-n	har.ghi.tean	harghite'an	h a r g_j i t e_X a n	3		2	h a r g_j i t e_X a n
10883	141604	harnic	=	Afpms-n	har.nic	h'arnic	h a r n i k	2		0	h a r n i k
10884	141626	harpon	=	Ncms-n	har.pon	harp'on	h a r p o n	2		1	h a r p o n
10885	141629	harpsichord	=	Ncms-n	har.psi.chord	harpsich'ord	h a r p s i k o r d	3		2	h a r p s i k o r d
10886	141632	harpă	=	Ncfsrn	har.pă	h'arpă	h a r p @	2		0	h a r p
10887	141634	hartă	=	Ncfsrn	har.tă	h'artă	h a r t @	2		0	h a r t
10888	141642	hască	=	Ncfsrn	has.că	h'ască	h a s k @	2		0	h a s k
10889	141643	hasmațuchi	=	Ncm--n	has.ma.țu.chi	hasmaț'uchi	h a s m a ts u k_j	-1	syll count mismatch	2	h a s m a ts u k_j
10890	141648	hatișerif	=	Ncms-n	ha.ti.șe.rif	hatișer'if	h a t i S e r i f	4		3	h a t i S e r i f
10891	141656	hatmanie	=	Ncfsrn	hat.ma.ni.e	hatman'ie	h a t m a n i e	4		2	h a t m a n i
10892	141662	haustor	=	Ncms-n	haus.tor	haust'or	h a w s t o r	2		1	h a w s t o r
10893	141676	havană	=	Ncfsrn	ha.va.nă	hav'ană	h a v a n @	3		1	h a v a n
10894	141677	havuz	=	Ncms-n	ha.vuz	hav'uz	h a v u z	2		1	h a v u z
10895	141686	haz	=	Ncms-n	haz	haz	h a z	1		0	h a z
10896	141687	hazard	=	Ncms-n	ha.zard	haz'ard	h a z a r d	2		1	h a z a r d
10897	141689	hazarda	=	Vmnp	ha.zar.da	hazard'a	h a z a r d a	3		2	h a z a r d
10898	141703	hazardat	=	Afpms-n	ha.zar.dat	hazard'at	h a z a r d a t	3		2	h a z a r d a t
10899	141750	hazliu	=	Afpms-n	haz.liu	hazl'iu	h a z l i w	2		1	h a z l i
10900	141754	hazna	=	Ncfsrn	haz.na	hazn'a	h a z n a	2		1	h a z n
10901	141767	haznă	=	Ncfsrn	haz.nă	h'aznă	h a z n @	2		0	h a z n
10902	141773	hebdomadar	=	Ncms-n	heb.do.ma.dar	hebdomad'ar	h e b d o m a d a r	4		3	h e b d o m a d a r
10903	141781	hecht	=	Ncm--n	hecht	hecht	h e h t	1		0	h e h t
10904	141782	hecht	=	Ncmsvn	hecht	hecht	h e h t	1		0	h e h t
10905	141785	hectar	=	Ncms-n	hec.tar	hect'ar	h e k t a r	2		1	h e k t a r
10906	141792	hectic	=	Afpms-n	hec.tic	h'ectic	h e k t i k	2		0	h e k t i k
10907	141814	hectowatt	=	Ncms-n	hec.to.watt	hectow'att	h e k t o v a t	3		2	h e k t o v a t
10908	141820	hedonism	=	Ncms-n	he.do.nism	hedon'ism	h e d o n i s m	3		2	h e d o n i s m
10909	141824	hegemonie	=	Ncfsrn	he.ge.mo.ni.e	hegemon'ie	h e gZ e m o n i e	5		3	h e gZ e m o n i
10910	141829	heirupism	=	Ncms-n	hei.ru.pism	heirup'ism	h e j r u p i s m	3		2	h e j r u p i s m
10911	141834	helancă	=	Ncfsrn	he.lan.că	hel'ancă	h e l a n k @	3		1	h e l a n k
10912	141835	helge	=	Ncfsrn	hel.ge	h'elge	h e l gZ e	2		0	h e l gZ
10913	141843	heliocentric	=	Afpms-n	he.li.o.cen.tric	helioc'entric	h e l i o tS e n t r i k	5		3	h e l i o tS e n t r i k
10914	141856	heliogravor	=	Ncms-n	he.li.o.gra.vor	heliograv'or	h e l i o g r a v o r	5		4	h e l i o g r a v o r
10915	141862	heliu	=	Ncmsrn	he.liu	h'eliu	h e l j u	2		0	h e l j
10916	141870	hem	=	Ncms-n	hem	hem	h e m	1		0	h e m
10917	141872	hematospectroscopie	=	Ncfsrn	he.ma.tos.pec.tros.co.pi.e	hematospectroscop'ie	h e m a t o s p e k t r o s k o p i e	8		6	h e m a t o s p e k t r o s k o p i
10918	141878	hematozoar	=	Ncms-n	he.ma.to.zo.ar	hematozo'ar	h e m a t o z o a r	5		4	h e m a t o z o a r
10919	141885	hemeralop	=	Afpms-n	he.me.ra.lop	hemeral'op	h e m e r a l o p	4		3	h e m e r a l o p
10920	141886	hemeralop	=	Ncms-n	he.me.ra.lop	hemeral'op	h e m e r a l o p	4		3	h e m e r a l o p
10921	141899	hemipter	=	Ncms-n	he.mip.ter	hemipt'er	h e m i p t e r	3		2	h e m i p t e r
10922	141907	hemitorace	=	Ncms-n	he.mi.to.ra.ce	hemitor'ace	h e m i t o r a tS e	5		3	h e m i t o r a tS
10923	141912	hemodializor	=	Ncms-n	he.mo.di.a.li.zor	hemodializ'or	h e m o d i a l i z o r	6		5	h e m o d i a l i z o r
10924	141918	hemoptizic	=	Afpms-n	he.mop.ti.zic	hemopt'izic	h e m o p t i z i k	4		2	h e m o p t i z i k
10925	141932	hemoragic	=	Afpms-n	he.mo.ra.gic	hemor'agic	h e m o r a gZ i k	4		2	h e m o r a gZ i k
10926	141945	hemoragie	=	Ncfsrn	he.mo.ra.gi.e	hemorag'ie	h e m o r a gZ i e	5		3	h e m o r a gZ i
10927	141951	hemoroid	=	Ncms-n	he.mo.ro.id	hemoro'id	h e m o r o i d	4		3	h e m o r o i d
10928	141963	henri	=	Ncms-n	hen.ri	h'enri	h e n r j	-1	syll count mismatch	0	h e n r
10929	141968	henț	=	Ncms-n	henț	henț	h e n ts	1		0	h e n ts
10930	141975	hepatic	=	Afpms-n	he.pa.tic	hep'atic	h e p a t i k	3		1	h e p a t i k
10931	141994	hepatitic	=	Afpms-n	he.pa.ti.tic	hepat'itic	h e p a t i t i k	4		2	h e p a t i t i k
10932	141995	hepatită	=	Ncfsrn	he.pa.ti.tă	hepat'ită	h e p a t i t @	4		2	h e p a t i t
10933	141996	heptaedric	=	Afpms-n	hep.ta.e.dric	hepta'edric	h e p t a e d r i k	4		2	h e p t a e d r i k
10934	142012	herăstrău	=	Ncms-n	he.răs.trău	herăstr'ău	h e r @ s t r @ w	3		2	h e r @ s t r @
10935	142016	herțog	=	Ncm--n	her.țog	h'erțog	h e r ts o g	2		0	h e r ts o g
10936	142017	herțog	=	Ncmsvn	her.țog	h'erțog	h e r ts o g	2		0	h e r ts o g
10937	142020	herald	=	Ncms-n	he.rald	her'ald	h e r a l d	2		1	h e r a l d
10938	142021	heraldic	=	Afpms-n	he.ral.dic	her'aldic	h e r a l d i k	3		1	h e r a l d i k
10939	142035	herb	=	Ncms-n	herb	herb	h e r b	1		0	h e r b
10940	142042	hereford	=	Ncm--n	he.re.ford	h'ereford	h e r f o r d	-1	syll count mismatch	0	h e r f o r d
10941	142043	hereford	=	Ncmsvn	he.re.ford	h'ereford	h e r f o r d	-1	syll count mismatch	0	h e r f o r d
10942	142048	herghelie	=	Ncfsrn	her.ghe.li.e	herghel'ie	h e r g_j e l i e	4		2	h e r g_j e l i
10943	142054	hering	=	Ncms-n	he.ring	h'ering	h e r i n g	2		0	h e r i n g
10944	142061	hernie	=	Ncfsrn	her.ni.e	hern'ie	h e r n i e	3		1	h e r n i
10945	142073	heroină	=	Ncfsrn	he.ro.i.nă	hero'ină	h e r o i n @	4		2	h e r o i n
10946	142074	hertzian	=	Afpms-n	her.tzi.an	hertzi'an	h e r ts i a n	3		2	h e r ts i a n
10947	142089	herul	=	Ncms-n	he.rul	her'ul	h e r u l	2		1	h e r u l
10948	142096	heruvim	=	Ncms-n	he.ru.vim	heruv'im	h e r u v i m	3		2	h e r u v i m
10949	142104	hesperornis	=	Ncm--n	hes.pe.ror.nis	hesper'ornis	h e s p e r o r n i s	4		2	h e s p e r o r n i s
10950	142105	hesperornis	=	Ncmsvn	hes.pe.ror.nis	hesper'ornis	h e s p e r o r n i s	4		2	h e s p e r o r n i s
10951	142109	heterociclic	=	Afpms-n	he.te.ro.ci.clic	heteroc'iclic	h e t e r o tS i k l i k	5		3	h e t e r o tS i k l i k
10952	142122	heterocromozom	=	Ncms-n	he.te.ro.cro.mo.zom	heterocromoz'om	h e t e r o k r o m o z o m	6		5	h e t e r o k r o m o z o m
10953	142135	heterometabolă	=	Ncfsrn	he.te.ro.me.ta.bo.lă	heteromet'abolă	h e t e r o m e t a b o l @	7		4	h e t e r o m e t a b o l
10954	142136	heteroplastic	=	Afpms-n	he.te.ro.plas.tic	heteropl'astic	h e t e r o p l a s t i k	5		3	h e t e r o p l a s t i k
10955	142149	heterotransplant	=	Ncms-n	he.te.ro.tran.splant	heterotranspl'ant	h e t e r o t r a n s p l a n t	5		4	h e t e r o t r a n s p l a n t
10956	142155	heterozigot	=	Afpms-n	he.te.ro.zi.got	heterozig'ot	h e t e r o z i g o t	5		4	h e t e r o z i g o t
10957	142156	heterozigot	=	Ncms-n	he.te.ro.zi.got	heterozig'ot	h e t e r o z i g o t	5		4	h e t e r o z i g o t
10958	142170	hexaclorbenzen	=	Ncms-n	he.xa.clor.ben.zen	hexaclorbenz'en	h e ks a k l o r b e n z e n	5		4	h e ks a k l o r b e n z e n
10959	142177	hexaclorciclohexan	=	Ncms-n	he.xa.clo.rci.clo.he.xan	hexaclorciclohex'an	h e ks a k l o r tS i k l o h e ks a n	7		6	h e ks a k l o r tS i k l o h e ks a n
10960	142178	hexametafosfat	=	Ncms-n	he.xa.me.ta.fos.fat	hexametafosf'at	h e gz a m e t a f o s f a t	6		5	h e gz a m e t a f o s f a t
10961	142190	hexametilentetramină	=	Ncfsrn	he.xa.me.ti.len.te.tra.mi.nă	hexametilentetram'ină	h e gz a m e t i l e n t e t r a m i n @	9		7	h e gz a m e t i l e n t e t r a m i n
10962	142191	hexan	=	Ncms-n	he.xan	hex'an	h e ks a n	2		1	h e ks a n
10963	142197	hexastic	=	Afpms-n	he.xas.tic	hex'astic	h e ks a s t i k	3		1	h e ks a s t i k
10964	142210	hexastil	=	Ncms-n	he.xa.stil	hexast'il	h e ks a s t i l	3		2	h e ks a s t i l
10965	142217	hiacint	=	Ncms-n	hi.a.cint	hiac'int	h i a tS i n t	3		2	h i a tS i n t
10966	142227	hialuronic	=	Afpms-n	hi.a.lu.ro.nic	hialur'onic	h i a l u r o n i k	5		3	h i a l u r o n i k
10967	142240	hiatal	=	Afpms-n	hi.a.tal	hiat'al	h i a t a l	3		2	h i a t a l
10968	142251	hibiscus	=	Ncms-n	hi.bis.cus	hib'iscus	h i b i s k u s	3		1	h i b i s k u s
10969	142257	hibrid	=	Ncms-n	hi.brid	hibr'id	h i b r i d	2		1	h i b r i d
10970	142270	hibă	=	Ncfsrn	hi.bă	h'ibă	h i b @	2		0	h i b
10971	142271	hiclean	=	Afpms-n	hi.clean	hicle'an	h i k l e_X a n	2		1	h i k l e_X a n
10972	142292	hidos	=	Afpms-n	hi.dos	hid'os	h i d o s	2		1	h i d o s
10973	142299	hidră	=	Ncfsrn	hi.dră	h'idră	h i d r @	2		0	h i d r
10974	142304	hidramnios	=	Ncms-n	hi.dram.ni.os	hidramni'os	h i d r a m n i o s	4		3	h i d r a m n i o s
10975	142311	hidrant	=	Ncms-n	hi.drant	hidr'ant	h i d r a n t	2		1	h i d r a n t
10976	142320	hidrargirism	=	Ncms-n	hi.drar.gi.rism	hidrargir'ism	h i d r a r gZ i r i s m	4		3	h i d r a r gZ i r i s m
10977	142323	hidrat	=	Ncms-n	hi.drat	hidr'at	h i d r a t	2		1	h i d r a t
10978	142325	hidrata	=	Vmnp	hi.dra.ta	hidrat'a	h i d r a t a	3		2	h i d r a t
10979	142329	hidratant	=	Afpms-n	hi.dra.tant	hidrat'ant	h i d r a t a n t	3		2	h i d r a t a n t
10980	142342	hidratare	=	Ncfsrn	hi.dra.ta.re	hidrat'are	h i d r a t a r e	4		2	h i d r a t a r
10981	142381	hidraulic	=	Afpms-n	hi.dra.u.lic	hidra'ulic	h i d r a u l i k	4		2	h i d r a u l i k
10982	142399	hidroacustic	=	Afpms-n	hi.dro.a.cus.tic	hidroac'ustic	h i d r o a k u s t i k	5		3	h i d r o a k u s t i k
10983	142416	hidroacustică	=	Ncfsrn	hi.dro.a.cus.ti.că	hidroac'ustică	h i d r o a k u s t i k @	6		3	h i d r o a k u s t i k
10984	142418	hidroameliorativ	=	Afpms-n	hi.dro.a.me.lio.ra.tiv	hidroameliorat'iv	h i d r o a m e l j o r a t i v	7		6	h i d r o a m e l j o r a t i v
10985	142438	hidroameliorator	=	Afpms-n	hi.dro.a.me.lio.ra.tor	hidroameliorat'or	h i d r o a m e l j o r a t o r	7		6	h i d r o a m e l j o r a t o r
10986	142439	hidroameliorator	=	Ncms-n	hi.dro.a.me.lio.ra.tor	hidroameliorat'or	h i d r o a m e l j o r a t o r	7		6	h i d r o a m e l j o r a t o r
10987	142452	hidrocarbură	=	Ncfsrn	hi.dro.car.bu.ră	hidrocarb'ură	h i d r o k a r b u r @	5		3	h i d r o k a r b u r
10988	142459	hidrocentrală	=	Ncfsrn	hi.dro.cen.tra.lă	hidrocentr'ală	h i d r o tS e n t r a l @	5		3	h i d r o tS e n t r a l
10989	142463	hidrociclon	=	Ncms-n	hi.dro.ci.clon	hidrocicl'on	h i d r o tS i k l o n	4		3	h i d r o tS i k l o n
10990	142466	hidroelectric	=	Afpms-n	hi.dro.e.lec.tric	hidroel'ectric	h i d r o e l e k t r i k	5		3	h i d r o e l e k t r i k
10991	142479	hidroenergetic	=	Afpms-n	hi.dro.e.ner.ge.tic	hidroenerg'etic	h i d r o e n e r gZ e t i k	6		4	h i d r o e n e r gZ e t i k
10992	142495	hidrofor	=	Ncms-n	hi.dro.for	hidrof'or	h i d r o f o r	3		2	h i d r o f o r
10993	142498	hidroftalmic	=	Afpms-n	hi.drof.tal.mic	hidroft'almic	h i d r o f t a l m i k	4		2	h i d r o f t a l m i k
10994	142511	hidrogen	=	Ncms-n	hi.dro.gen	hidrog'en	h i d r o gZ e n	3		2	h i d r o gZ e n
10995	142515	hidrografic	=	Afpms-n	hi.dro.gra.fic	hidrogr'afic	h i d r o g r a f i k	4		2	h i d r o g r a f i k
10996	142534	hidroizohipsă	=	Ncfsrn	hi.dro.i.zo.hip.să	hidroizoh'ipsă	h i d r o i z o h i p s @	6		4	h i d r o i z o h i p s
10997	142541	hidroliză	=	Ncfsrn	hi.dro.li.ză	hidrol'iză	h i d r o l i z @	4		2	h i d r o l i z
10998	142542	hidrolog	=	Afpms-n	hi.dro.log	hidrol'og	h i d r o l o g	3		2	h i d r o l o g
10999	142543	hidrolog	=	Ncms-n	hi.dro.log	hidrol'og	h i d r o l o g	3		2	h i d r o l o g
11000	142547	hidrologic	=	Afpms-n	hi.dro.lo.gic	hidrol'ogic	h i d r o l o gZ i k	4		2	h i d r o l o gZ i k
11001	142560	hidrologie	=	Ncfsrn	hi.dro.lo.gi.e	hidrolog'ie	h i d r o l o gZ i e	5		3	h i d r o l o gZ i
11002	142569	hidromasaj	=	Ncms-n	hi.dro.ma.saj	hidromas'aj	h i d r o m a s a Z	4		3	h i d r o m a s a Z
11003	142575	hidrometric	=	Afpms-n	hi.dro.me.tric	hidrom'etric	h i d r o m e t r i k	4		2	h i d r o m e t r i k
11004	142588	hidronefrotic	=	Afpms-n	hi.dro.ne.fro.tic	hidronefr'otic	h i d r o n e f r o t i k	5		3	h i d r o n e f r o t i k
11005	142602	hidropneumotorax	=	Ncm--n	hi.drop.ne.u.mo.to.rax	hidropneumotor'ax	h i d r o p n e u m o t o r a ks	7		6	h i d r o p n e u m o t o r a ks
11006	142603	hidropneumotorax	=	Ncmsvn	hi.drop.ne.u.mo.to.rax	hidropneumotor'ax	h i d r o p n e u m o t o r a ks	7		6	h i d r o p n e u m o t o r a ks
11007	142617	hidrotehnică	=	Ncfsrn	hi.dro.teh.ni.că	hidrot'ehnică	h i d r o t e h n i k @	5		2	h i d r o t e h n i k
11008	142618	hidrotermal	=	Afpms-n	hi.dro.ter.mal	hidroterm'al	h i d r o t e r m a l	4		3	h i d r o t e r m a l
